timestamp	idf_value	term	count	amount_tweets
1427191147	NaN	crash	NaN	253
1427191147	NaN	aircraft	NaN	253
1427191147	NaN	plane	NaN	253
1427191148	NaN	4u9525	NaN	252
1427191148	NaN	airbus	NaN	252
1427191148	NaN	germanwings	NaN	252
1427191148	NaN	gwi18g	NaN	252
1427191148	NaN	crash	NaN	252
1427191148	NaN	aircraft	NaN	252
1427191148	NaN	plane	NaN	252
1427191149	NaN	4u9525	NaN	265
1427191149	NaN	airbus	NaN	265
1427191149	NaN	germanwings	NaN	265
1427191149	NaN	gwi18g	NaN	265
1427191149	NaN	crash	NaN	265
1427191149	NaN	aircraft	NaN	265
1427191149	NaN	plane	NaN	265
1427191150	NaN	4u9525	NaN	269
1427191150	NaN	airbus	NaN	269
1427191150	NaN	germanwings	NaN	269
1427191150	NaN	gwi18g	NaN	269
1427191150	NaN	crash	NaN	269
1427191150	NaN	aircraft	NaN	269
1427191150	NaN	plane	NaN	269
1427191151	NaN	4u9525	NaN	257
1427191151	NaN	airbus	NaN	257
1427191151	NaN	germanwings	NaN	257
1427191151	NaN	gwi18g	NaN	257
1427191151	NaN	crash	NaN	257
1427191151	NaN	aircraft	NaN	257
1427191151	NaN	plane	NaN	257
1427191152	NaN	4u9525	NaN	235
1427191152	NaN	airbus	NaN	235
1427191152	NaN	germanwings	NaN	235
1427191152	NaN	gwi18g	NaN	235
1427191152	NaN	crash	NaN	235
1427191152	NaN	aircraft	NaN	235
1427191152	NaN	plane	NaN	235
1427191153	NaN	4u9525	NaN	255
1427191153	NaN	airbus	NaN	255
1427191153	NaN	germanwings	NaN	255
1427191153	NaN	gwi18g	NaN	255
1427191153	NaN	crash	NaN	255
1427191153	NaN	aircraft	NaN	255
1427191153	NaN	plane	NaN	255
1427191154	NaN	4u9525	NaN	220
1427191154	NaN	airbus	NaN	220
1427191154	NaN	germanwings	NaN	220
1427191154	NaN	gwi18g	NaN	220
1427191154	NaN	crash	NaN	220
1427191154	NaN	aircraft	NaN	220
1427191154	NaN	plane	NaN	220
1427191155	NaN	4u9525	NaN	240
1427191155	NaN	airbus	NaN	240
1427191155	NaN	germanwings	NaN	240
1427191155	NaN	gwi18g	NaN	240
1427191155	NaN	crash	NaN	240
