timestamp	idf_value	term	count	amount_tweets
1430557123	NaN	royal	NaN	191
1430557124	NaN	royalbaby	NaN	224
1430557124	NaN	cambridge	NaN	224
1430557124	NaN	princess	NaN	224
1430557124	NaN	baby	NaN	224
1430557124	NaN	royal	NaN	224
1430557125	NaN	royalbaby	NaN	226
1430557125	NaN	cambridge	NaN	226
1430557125	NaN	princess	NaN	226
1430557125	4.321922710604176	baby	3	226
1430557125	NaN	royal	NaN	226
1430557126	NaN	royalbaby	NaN	232
1430557126	NaN	cambridge	NaN	232
1430557126	NaN	princess	NaN	232
1430557126	NaN	baby	NaN	232
1430557126	NaN	royal	NaN	232
1430557127	NaN	royalbaby	NaN	212
1430557127	NaN	cambridge	NaN	212
1430557127	NaN	princess	NaN	212
1430557127	4.663439094112067	baby	2	212
1430557127	NaN	royal	NaN	212
1430557128	NaN	royalbaby	NaN	207
1430557128	NaN	cambridge	NaN	207
1430557128	NaN	princess	NaN	207
1430557128	NaN	baby	NaN	207
1430557128	NaN	royal	NaN	207
1430557129	5.3471075307174685	royalbaby	1	210
1430557129	5.3471075307174685	cambridge	1	210
1430557129	NaN	princess	NaN	210
1430557129	NaN	baby	NaN	210
1430557129	5.3471075307174685	royal	1	210
1430557130	NaN	royalbaby	NaN	210
1430557130	NaN	cambridge	NaN	210
1430557130	NaN	princess	NaN	210
1430557130	5.3471075307174685	baby	1	210
1430557130	NaN	royal	NaN	210
1430557131	NaN	royalbaby	NaN	316
1430557131	NaN	cambridge	NaN	316
1430557131	NaN	princess	NaN	316
1430557131	5.755742213586912	baby	1	316
1430557131	5.755742213586912	royal	1	316
1430557132	NaN	royalbaby	NaN	217
1430557132	NaN	cambridge	NaN	217
1430557132	NaN	princess	NaN	217
1430557132	4.686750172980514	baby	2	217
1430557132	5.37989735354046	royal	1	217
1430557133	4.116323468940876	royalbaby	3	184
1430557133	NaN	cambridge	NaN	184
1430557133	NaN	princess	NaN	184
1430557133	4.5217885770490405	baby	2	184
1430557133	NaN	royal	NaN	184
1430557134	5.4116460518550396	royalbaby	1	224
1430557134	5.4116460518550396	cambridge	1	224
1430557134	NaN	princess	NaN	224
1430557134	NaN	baby	NaN	224
1430557134	NaN	royal	NaN	224
1430557135	NaN	royalbaby	NaN	189
1430557135	NaN	cambridge	NaN	189
1430557135	NaN	princess	NaN	189
1430557135	5.241747015059643	baby	1	189
1430557135	4.548599834499697	royal	2	189
1430557136	5.41610040220442	royalbaby	1	225
1430557136	NaN	cambridge	NaN	225
1430557136	NaN	princess	NaN	225
1430557136	4.722953221644475	baby	2	225
1430557136	NaN	royal	NaN	225
1430557137	4.7140245909001735	royalbaby	2	223
1430557137	NaN	cambridge	NaN	223
1430557137	NaN	princess	NaN	223
1430557137	4.308559482792009	baby	3	223
1430557137	5.407171771460119	royal	1	223
1430557138	5.407171771460119	royalbaby	1	223
1430557138	NaN	cambridge	NaN	223
1430557138	NaN	princess	NaN	223
1430557138	5.407171771460119	baby	1	223
1430557138	NaN	royal	NaN	223
1430557139	5.393627546352362	royalbaby	1	220
1430557139	NaN	cambridge	NaN	220
1430557139	NaN	princess	NaN	220
1430557139	4.700480365792417	baby	2	220
1430557139	NaN	royal	NaN	220
1430557140	NaN	royalbaby	NaN	225
1430557140	NaN	cambridge	NaN	225
1430557140	NaN	princess	NaN	225
1430557140	4.722953221644475	baby	2	225
1430557140	NaN	royal	NaN	225
1430557141	4.808111029984782	royalbaby	2	245
1430557141	NaN	cambridge	NaN	245
1430557141	NaN	princess	NaN	245
1430557141	4.808111029984782	baby	2	245
1430557141	4.808111029984782	royal	2	245
1430557142	NaN	royalbaby	NaN	226
1430557142	NaN	cambridge	NaN	226
1430557142	NaN	princess	NaN	226
1430557142	5.420534999272286	baby	1	226
1430557142	5.420534999272286	royal	1	226
1430557143	NaN	royalbaby	NaN	223
1430557143	NaN	cambridge	NaN	223
1430557143	NaN	princess	NaN	223
1430557143	NaN	baby	NaN	223
1430557143	NaN	royal	NaN	223
1430557144	NaN	royalbaby	NaN	220
1430557144	5.393627546352362	cambridge	1	220
1430557144	NaN	princess	NaN	220
1430557144	4.295015257684252	baby	3	220
1430557144	5.393627546352362	royal	1	220
1430557145	5.53338948872752	royalbaby	1	253
1430557145	NaN	cambridge	NaN	253
1430557145	NaN	princess	NaN	253
1430557145	5.53338948872752	baby	1	253
1430557145	NaN	royal	NaN	253
1430557146	5.602118820879701	royalbaby	1	271
1430557146	NaN	cambridge	NaN	271
1430557146	5.602118820879701	princess	1	271
1430557146	NaN	baby	NaN	271
1430557146	NaN	royal	NaN	271
1430557147	5.459585514144159	royalbaby	1	235
1430557147	5.459585514144159	cambridge	1	235
1430557147	5.459585514144159	princess	1	235
1430557147	NaN	baby	NaN	235
1430557147	NaN	royal	NaN	235
1430557148	5.356586274672012	royalbaby	1	212
1430557148	NaN	cambridge	NaN	212
1430557148	NaN	princess	NaN	212
1430557148	NaN	baby	NaN	212
1430557148	5.356586274672012	royal	1	212
1430557149	NaN	royalbaby	NaN	245
1430557149	NaN	cambridge	NaN	245
1430557149	NaN	princess	NaN	245
1430557149	5.501258210544727	baby	1	245
1430557149	NaN	royal	NaN	245
1430557150	4.339467020255086	royalbaby	3	230
1430557150	5.438079308923196	cambridge	1	230
1430557150	NaN	princess	NaN	230
1430557150	NaN	baby	NaN	230
1430557150	NaN	royal	NaN	230
1430557151	4.6491870714048655	royalbaby	2	209
1430557151	NaN	cambridge	NaN	209
1430557151	5.342334251964811	princess	1	209
1430557151	4.6491870714048655	baby	2	209
1430557151	NaN	royal	NaN	209
1430557152	NaN	royalbaby	NaN	224
1430557152	NaN	cambridge	NaN	224
1430557152	NaN	princess	NaN	224
1430557152	NaN	baby	NaN	224
1430557152	NaN	royal	NaN	224
1430557153	5.3471075307174685	royalbaby	1	210
1430557153	NaN	cambridge	NaN	210
1430557153	NaN	princess	NaN	210
1430557153	NaN	baby	NaN	210
1430557153	5.3471075307174685	royal	1	210
1430557154	5.420534999272286	royalbaby	1	226
1430557154	NaN	cambridge	NaN	226
1430557154	NaN	princess	NaN	226
1430557154	NaN	baby	NaN	226
1430557154	5.420534999272286	royal	1	226
1430557155	5.459585514144159	royalbaby	1	235
1430557155	NaN	cambridge	NaN	235
1430557155	NaN	princess	NaN	235
1430557155	5.459585514144159	baby	1	235
1430557155	NaN	royal	NaN	235
1430557156	NaN	royalbaby	NaN	228
1430557156	NaN	cambridge	NaN	228
1430557156	NaN	princess	NaN	228
1430557156	NaN	baby	NaN	228
1430557156	NaN	royal	NaN	228
1430557157	NaN	royalbaby	NaN	207
1430557157	NaN	cambridge	NaN	207
1430557157	NaN	princess	NaN	207
1430557157	5.332718793265369	baby	1	207
1430557157	NaN	royal	NaN	207
1430557158	NaN	royalbaby	NaN	186
1430557158	NaN	cambridge	NaN	186
